HP_ID,info
HP:0100753,schizophrenia spectrum disorder
HP:0030041,schmorl's node pathology
HP:0030041,schmorl's nodes pathology
HP:0004430,scid
HP:0100252,sclerosing diaphyseal dysplasia
HP:0012853,scrotal hypospadias deformity
HP:0001982,sea-blue histiocyte proliferation
HP:0012280,secondary hepatic amyloidosis
HP:0010770,secondary pilonidal fistula
HP:0006517,secondary pulmonary alveolar proteinosis
HP:0033498,"segmental solidification of the glomerular tuft characterized by increased extracellular matrix, causing glomerular capillary obliteration at neirhter the tubular or vascular poles. features including hyalinosis, foam cells, hypertrophy of overlying glomerular epithelial cells can also be observed."
HP:0020215,seizures induced by thinking and decision-making. comment:
HP:0012315,self-healing histiocytoma
HP:0100716,self-injurious behaviour
HP:0007929,separation of the inner layers of the retina from the pigment epithelium occuring near the outer limit of the retina.
HP:0100806,septicemia
HP:0100842,septo-optic dysgenesis - de morsier syndrome
HP:0012424,serpiginous chorioretinitis
HP:0005508,serum waldenstrom macroglobulinemia
HP:0032222,sessile polyps
HP:0001915,severe aplastic anemia
HP:0005365,severe b cell absence
HP:0003131,severe cystinuria in urine
HP:0002902,severe hyponatremia requiring hospitalization
HP:0030166,severe night sweats
HP:0011094,severe overbite
HP:0002573,severe rectal bleeding
HP:0002044,severe recurrent peptic ulcers due to zollinger-ellison syndrome
HP:0001141,severe reduction of the ability to see defined as visual acuity less than 6/60 but at least 3/60 .
HP:0012597,severly high blood protein levels
HP:0000802,sexual impotence
HP:0000635,sharp blue eyes
HP:0005575,shiga toxinindependent hus
HP:0001248,shortened short tubular bones of the hand
HP:0031218,siadh: a condition of excessive adh release
HP:0031218,siadh: syndrome of inappropriate adh release
HP:0012425,sigmoid colon stercoral ulcer
HP:0012461,significant bacteriuria
HP:0011891,significant maternal haemorrhage/blood loss following deilvery of a child.
HP:0032980,"significantly decreased level or failed detection of surfactant protein c in broncho-alveolar lavage fluid. comment: pulmonary surfactant is a highly surface-active mixture of proteins and lipids that is synthesized and secreted onto the alveoli by type ii epithelial cells. the protein part of surfactant constitutes of four types of surfactant proteins , sp-a, sp-b, sp-c and sp-d. sp-a and sp-d are hydrophilic proteins that regulate surfactant metabolism and have immunologic functions, whereas sp-b and sp-c are hydrophobic molecules, which play a direct role in the organization of the surfactant structure in the interphase and in the stabilization of the lipid layers during the respiratory cycle. lack of sp-c may result of surfactant metabolism dysfunction and is also observed in patients with other diffuse parenchymal lung diseaes, pathogenetically related to the alveolar surfactant region."
HP:0002218,silvery-gray hair color
HP:0001407,simple liver cysts
HP:0031003,simulataneous inflammation of multiple nerves.
HP:0006640,simultaneous multiple rib fractures
HP:0003798,skeletal muscle nemaline rods
HP:0031024,skin adnexal cylindroma
HP:0033126,"skin and subcutaneous tissue necrosis . clinically, cutaneous necrosis may present as a painful and extremely tender black eschar surrounded by dusky grey-red coloured skin."
HP:0031111,skin hamartoma mass
HP:0003765,skin irritation with psoriasis-like symptoms
HP:0001065,skin striae
HP:0200041,skin ulceration
HP:0025512,skin-colored papule: clinically correlate with dermatologic examination
HP:0000046,slightly hypoplastic scrotum
HP:0005155,slow idioventricular escape rhythm
HP:0012721,slow-flow venous malformation
HP:0025605,sluggish upper eyelid response on downward gaze
HP:0008182,small adrenal cortex size and weight
HP:0005278,small and hypoplastic nasal tip
HP:0000385,small earlobe size
HP:0002089,small lung formation
HP:0004646,small nasal bones
HP:0007766,small optic discs this term is often used to describe optic disc hypoplasia indicating that the discs appear visibly smaller than usual
HP:0006784,small paranasal sinus size
HP:0000778,small thymus gland
HP:0005537,smallest quintile platelet size
HP:0005506,smoldering chronic myelogenous leukemia
HP:0100753,social/occupational functionality impairment due to schizophrenia
HP:0012721,soft blue cutaneous venous malformation
HP:0011085,soft tooth enamel texture
HP:0033613,"solid, homogenous nodules characterised by a smooth margin and oval, rounded, lentiform or triangular shape. they are typically located within 15 mm from the issue or the pleura. perifissural nodules may be further differentiated into typical and atypical . they likely represent intrapulmonary lymphnodes."
HP:0007620,solitary cutaneous leiomyoma
HP:0012315,solitary histiocytoma
HP:0010527,somatosensory agnosia for objects
HP:0001852,spacious sandal gap
HP:0100035,spasmodic phonic tics
HP:0002544,spasmodic retrocollis
HP:0040212,spasmodic risus sardonicus
HP:0002390,spinal avm
HP:0003396,spinal cord syrinx
HP:0002948,spinal fusion
HP:0034838,splitting of the skin localized to the interface betweem the stratum corneum and stratum granulosum layers of the epidermis.
HP:0002655,spondyloepiphyseal dysplasia tarda
HP:0004406,spontaneous and recurrent epistaxis
HP:0011889,"spontaneous bleeding: this term is used when there is bleeding without any identifiable cause or trauma, which aligns with the hpo term ""bleeding with minor or no trauma."
HP:0011695,spontaneous cerebellar hemorrhage
HP:0006702,spontaneous coronary artery dissection
HP:0030154,spontaneous gallbladder perforation
HP:0000225,spontaneous gingival bleeding
HP:0005261,spontaneous joint bleeding
HP:0012223,spontaneous splenic rupture
HP:0012646,spontaneously retractile testis
HP:0030080,sporadic burkitt lymphoma
HP:0003003,sporadic colon cancer
HP:0004395,starvationrelated disorder
HP:0030637,static cone dysfunction
HP:0500011,steroid facies
HP:0100808,stomach diverticulum sac
HP:0002018,stomach nausea
HP:0040183,stool holding-related soiling
HP:0020203,"streaming or smearing of the z band, which is then no longer confined to a narrow zone which bisects the i band. the z disc may extend across the i band or the entire sarcomere in a zigzag manner. focal thickening, smudging, and blurring of the z band takes place concurrently. myofibrillar disorganization is a frequent but not invariable accompanying change."
HP:0001065,striae alba
HP:0001065,striae gravidarum
HP:0001065,striae rubra
HP:0000635,striking blue eyes
HP:0040099,structural abnormality of the round window
HP:0001195,sua
HP:0006516,subacute hypersensitivity pneumonitis
HP:0002138,subarachnoid haemorrhage
HP:0100686,subclinical enthesitis
HP:0010769,subcutaneous pilonidal sinus
HP:0030748,subependymal germinal matrix hemorrhage
HP:0025569,subfoveal or juxtafoveal polypoidal choroidal vasculopathy
HP:0012541,subgaleal cephalohematoma
HP:0100681,submucosal esophageal duplication
HP:0005682,subtalar joint congenital fusion
HP:0012192,subtypes of cutaneous t-cell lymphoma
HP:0010446,subvalvular tricuspid stenosis
HP:0001803,superficial nail pitting
HP:0030987,suppurative cholangitis with potential abscess formation
HP:0031623,supraorbital brow ptosis
HP:0010446,supravalvular tricuspid stenosis
HP:0011689,supraventricular tachycardia with an accessory connection mediated pathway that is called concealed becasue it is not seen on the ecg during sinus rhythm.
HP:0100245,surgical challenge: recurrent desmoid tumors post-resection
HP:0025513,surgical emergency: scleral rupture
HP:0002740,susceptibility to recurrent e. coli infections
HP:0002741,susceptibility to recurrent serratia marcescens infections
HP:0033193,"swelling of the hepatocyte, rounding of its contour, and alteration of the cytoplasm, which takes on a reticulated, rarified, or flocculant quality. the cytoplasm of the ballooned hepatocytes often contains clumps of eosinophilic ropey material known as mallory-denk bodies or mallory hyaline, which is composed of hyperphosphorylated misfolded intermediate filaments, ubiquitin, and ubiquitin-binding protein p62."
HP:0002040,swollen veins in the lower esophagus
HP:0002007,symmetrical frontal bossing
HP:0002025,symptomatic anal stenosis
HP:0002410,symptomatic aqueductal stenosis
HP:0012461,symptomatic bacteriuria
HP:0001998,symptomatic neonatal hypoglycemia
HP:0012121,symptomatic panuveitis
HP:0001489,symptoms of posterior vitreous detachment
HP:0008513,synchronous bilateral conductive hearing loss
HP:0001279,"syncope refers to a generalized weakness of muscles with loss of postural tone, inability to stand upright, and loss of consciousness. once the patient is in a horizontal position, blood flow to the brain is no longer hindered by gravitation and consciousness is regained. unconsciousness usually lasts for seconds to minutes. headache and drowsiness do not follow a syncopal attack. syncope results from a sudden impairment of brain metabolism usually due to a reduction in cerebral blood flow."
HP:0030519,synonyms and descriptive phrases for congruous heteronymous hemianopia may include:
HP:0030928,"synonyms and descriptive phrases for the hpo term ""1-minute apgar score of 1"" may include:"
HP:0100761,synonyms and descriptive phrases for visceral angiomatosis may include:
HP:0010643,"synonyms: congenital midnasal atresia, midnasal passage blockage"
HP:0003396,syrinx formation
HP:0005310,systemic large vessel vasculitis
HP:0012533,tactile allodynia
HP:0002208,tactilely rough hair texture
HP:0011087,talon cusps on anterior teeth
HP:0010534,temporary inability to form and retain new memories
HP:0010534,temporary inability to form new memories
HP:0007185,temporary loss of consciousness
HP:5200111,"tendency to avoid interpersonal exchanges characterizing by sharing of personal feelings, expressions of understanding, affirmation, and demonstrations of caring."
HP:0007274,tendency towards recurrent bacterial meningitis
HP:0001820,terry's nails
HP:0008237,tertiary hypothyroidism caused by hypothalamic dysfunction
